item_id;location_id;trans_date;qty;cost_amount
26CFF6BEB691EE11406610650500EB4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-5;-285
5F052A25C1EE9E117260106505006C4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-30;-1620
D2E157E0A3EE9E117260106505006C4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-6;-354
7420DC8AE312EE114066106505009C4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-5;-595
137F5EA4F312EE114066106505009C4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-5;-595
9F8A40588CAB7E110819BB65050039AA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-200;-342
904B0E025EAB7E110819BB65050039AA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-5;-520
A65FC1167A5D7E110819BB65050039AA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-200;-254
6542644BC3938E113835BB6505001CAA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-10;-590
D281E1A2A5938E113835BB6505001CAA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-5;-885
6314D85CB5938E113835BB6505001CAA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-3;-531
1C00C9592913EE11B1AD1065050036EA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-5;-405
DDA1BE306913EE11B1AD1065050036EA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-20;-280
CA4349A1B913EE11B1AD1065050036EA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-5;-695
FF6773CFD913EE11B1AD1065050036EA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-6;-342
1EE39395E913EE11B1AD1065050036EA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-10;-460
A5B862B6E913EE11B1AD1065050036EA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-10;-460
F17BBA69C6B78E11F243BB6505003D3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-2;-354
E4D2DFBCC6B78E11F243BB6505003D3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-10;-1770
D279431FC6B78E11F243BB6505003D3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-2;-354
229EB039D6B78E11F243BB6505003D3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-3;-531
B6230DDAD6B78E11F243BB6505003D3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-2;-354
033CF96CD6B78E11F243BB6505003D3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-3;-531
71DE3CE0E6B78E11F243BB6505003D3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-6;-1062
BED4653CD1698E11F243BB6505005F3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-30;-1620
C9416755E1698E11F243BB6505005F3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-30;-1620
EA3C3119E1698E11F243BB6505005F3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-30;-1620
5C8ADDEEE1698E11F243BB6505005F3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-30;-1620
255AABB0F1698E11F243BB6505005F3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-30;-1620
8A75FF73F1698E11F243BB6505005F3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-30;-1620
3F4FB626F1698E11F243BB6505005F3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-30;-1620
0DB71C355EFA8E11F243BB650500614B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-3;-531
5FAD27877EFA8E11F243BB650500614B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-10;-300
D896FA7C9D6ECE11ADB31065050058B8;FC081C55582CED11A62CD892C0003F2A;20.05.2025;10;460
893445CCFFDECE11ADB310650500E8B8;FC081C55582CED11A62CD892C0003F2A;20.05.2025;15;495
9DE6A0AC3F30DE11ADB310650500EAB8;FC081C55582CED11A62CD892C0003F2A;20.05.2025;5;450
66C0C4803722DE11ADB3106505009DB8;FC081C55582CED11A62CD892C0003F2A;20.05.2025;15;1335
931F0D3877D2DE11ADB3106505007EB8;FC081C55582CED11A62CD892C0003F2A;20.05.2025;10;330
01A7FF30EDF5DE11ADB31065050092C8;FC081C55582CED11A62CD892C0003F2A;20.05.2025;5;240
EB13979F5EF5DE11ADB31065050092C8;FC081C55582CED11A62CD892C0003F2A;20.05.2025;5;230
FEF75E703E56BE118772106505006559;FC081C55582CED11A62CD892C0003F2A;20.05.2025;5;445
1D7C5FD13E56BE118772106505006559;FC081C55582CED11A62CD892C0003F2A;20.05.2025;5;445
A1AAD9988A0ABE118772106505001A59;FC081C55582CED11A62CD892C0003F2A;20.05.2025;15;2655
62AAD9988A0ABE118772106505001A59;FC081C55582CED11A62CD892C0003F2A;20.05.2025;5;885
FA6FB9209A0ABE118772106505001A59;FC081C55582CED11A62CD892C0003F2A;20.05.2025;3;531
BDD07003F1B2CE118772106505001569;FC081C55582CED11A62CD892C0003F2A;20.05.2025;10;460
BB8FA39C483EFE11F1557891FE690589;FC081C55582CED11A62CD892C0003F2A;20.05.2025;10;330
76CFA39C483EFE11F1557891FE690589;FC081C55582CED11A62CD892C0003F2A;20.05.2025;15;495
87F695AC483EFE11F1557891FE690589;FC081C55582CED11A62CD892C0003F2A;20.05.2025;10;330
0D6795AC483EFE11F1557891FE690589;FC081C55582CED11A62CD892C0003F2A;20.05.2025;20;260
82E795AC483EFE11F1557891FE690589;FC081C55582CED11A62CD892C0003F2A;20.05.2025;20;240
6F3995AC483EFE11F1557891FE690589;FC081C55582CED11A62CD892C0003F2A;20.05.2025;20;280
8A8157BC483EFE11F1557891FE690589;FC081C55582CED11A62CD892C0003F2A;20.05.2025;5;595
CA3257BC483EFE11F1557891FE690589;FC081C55582CED11A62CD892C0003F2A;20.05.2025;15;690
24954CC3F58EFE11F1557891FE696589;FC081C55582CED11A62CD892C0003F2A;20.05.2025;15;630
DDC54CC3F58EFE11F1557891FE696589;FC081C55582CED11A62CD892C0003F2A;20.05.2025;10;420
87064CC3F58EFE11F1557891FE696589;FC081C55582CED11A62CD892C0003F2A;20.05.2025;10;590
31464CC3F58EFE11F1557891FE696589;FC081C55582CED11A62CD892C0003F2A;20.05.2025;4;416
E496212120A20F114EF7A826072BDA89;FC081C55582CED11A62CD892C0003F2A;20.05.2025;5;645
7099B08120A20F114EF7A826072BDA89;FC081C55582CED11A62CD892C0003F2A;20.05.2025;15;495
CFC9B08120A20F114EF7A826072BDA89;FC081C55582CED11A62CD892C0003F2A;20.05.2025;20;660
9F769F75EE7BDE11406610650500F34A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;10;400
E73C0940B691EE11406610650500EB4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;5;60
E588E1BBB691EE11406610650500EB4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;10;420
26CFF6BEB691EE11406610650500EB4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;5;285
5F052A25C1EE9E117260106505006C4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;30;1620
D2E157E0A3EE9E117260106505006C4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;6;354
7420DC8AE312EE114066106505009C4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;5;595
137F5EA4F312EE114066106505009C4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;5;595
9F8A40588CAB7E110819BB65050039AA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;200;342
904B0E025EAB7E110819BB65050039AA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;5;520
A65FC1167A5D7E110819BB65050039AA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;200;254
6542644BC3938E113835BB6505001CAA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;10;590
D281E1A2A5938E113835BB6505001CAA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;5;885
6314D85CB5938E113835BB6505001CAA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;3;531
1C00C9592913EE11B1AD1065050036EA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;5;405
DDA1BE306913EE11B1AD1065050036EA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;20;280
CA4349A1B913EE11B1AD1065050036EA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;5;695
FF6773CFD913EE11B1AD1065050036EA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;6;342
1EE39395E913EE11B1AD1065050036EA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;10;460
A5B862B6E913EE11B1AD1065050036EA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;10;460
F17BBA69C6B78E11F243BB6505003D3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;2;354
E4D2DFBCC6B78E11F243BB6505003D3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;10;1770
D279431FC6B78E11F243BB6505003D3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;2;354
229EB039D6B78E11F243BB6505003D3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;3;531
B6230DDAD6B78E11F243BB6505003D3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;2;354
033CF96CD6B78E11F243BB6505003D3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;3;531
71DE3CE0E6B78E11F243BB6505003D3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;6;1062
BED4653CD1698E11F243BB6505005F3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;30;1620
C9416755E1698E11F243BB6505005F3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;30;1620
EA3C3119E1698E11F243BB6505005F3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;30;1620
5C8ADDEEE1698E11F243BB6505005F3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;30;1620
255AABB0F1698E11F243BB6505005F3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;30;1620
8A75FF73F1698E11F243BB6505005F3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;30;1620
3F4FB626F1698E11F243BB6505005F3B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;30;1620
0DB71C355EFA8E11F243BB650500614B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;3;531
5FAD27877EFA8E11F243BB650500614B;FC081C55582CED11A62CD892C0003F2A;20.05.2025;10;300
D81F9491219FCE11ADB310650500E9B8;44673735EAF46E11B7B78A650500BC08;20.05.2025;50;14059
504BAE812ADFEE1191EE10650500A9B9;44673735EAF46E11B7B78A650500BC08;20.05.2025;-10;-3367
FB6B2EE12ADFEE1191EE10650500A9B9;44673735EAF46E11B7B78A650500BC08;20.05.2025;-10;-4424
504BAE812ADFEE1191EE10650500A9B9;44673735EAF46E11B7B78A650500BC08;20.05.2025;10;3367
FB6B2EE12ADFEE1191EE10650500A9B9;44673735EAF46E11B7B78A650500BC08;20.05.2025;10;4424
8C921D64A537BE118772106505007659;FC081C55582CED11A62CD892C0003F2A;20.05.2025;5;1799.55
0E9D8ECD654FDE11406610650500F84A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;1;311.58
6081A055DF35DE11ADB310650500A1C8;FC081C55582CED11A62CD892C0003F2A;20.05.2025;4;585.56
8AE6E15ECEC3FE1191EE10650500DEB9;FC081C55582CED11A62CD892C0003F2A;20.05.2025;14;1540.28
16283935E145DE11ADB310650500A1C8;FC081C55582CED11A62CD892C0003F2A;20.05.2025;6;550.26
CDFE90248F4B6E11B7B78A650500BC08;FC081C55582CED11A62CD892C0003F2A;20.05.2025;2;385.34
0D78B1557EE1EE114066106505006C4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;12;1298.88
A52F608D8EE1EE114066106505006C4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;6;236.16
DD042F328EE1EE114066106505006C4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;12;1435.44
C3491A43A3E2DE11ADB3106505008EB8;FC081C55582CED11A62CD892C0003F2A;20.05.2025;3;571.62
1D8E11FC84410F11112A674AC7E20989;FC081C55582CED11A62CD892C0003F2A;20.05.2025;3;308.19
AC10BF65A0FFFE11F1557891FE693789;FC081C55582CED11A62CD892C0003F2A;20.05.2025;6;848.94
DD042F328EE1EE114066106505006C4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-12;-1435.44
16283935E145DE11ADB310650500A1C8;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-6;-550.26
1D8E11FC84410F11112A674AC7E20989;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-3;-308.19
CDFE90248F4B6E11B7B78A650500BC08;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-2;-385.34
C3491A43A3E2DE11ADB3106505008EB8;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-3;-571.62
8AE6E15ECEC3FE1191EE10650500DEB9;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-14;-1540.28
AC10BF65A0FFFE11F1557891FE693789;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-6;-848.94
0D78B1557EE1EE114066106505006C4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-12;-1298.88
A52F608D8EE1EE114066106505006C4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-6;-236.16
6081A055DF35DE11ADB310650500A1C8;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-4;-585.56
DD042F328EE1EE114066106505006C4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;12;1435.44
16283935E145DE11ADB310650500A1C8;FC081C55582CED11A62CD892C0003F2A;20.05.2025;6;550.26
1D8E11FC84410F11112A674AC7E20989;FC081C55582CED11A62CD892C0003F2A;20.05.2025;3;308.19
CDFE90248F4B6E11B7B78A650500BC08;FC081C55582CED11A62CD892C0003F2A;20.05.2025;2;385.34
C3491A43A3E2DE11ADB3106505008EB8;FC081C55582CED11A62CD892C0003F2A;20.05.2025;3;571.62
8AE6E15ECEC3FE1191EE10650500DEB9;FC081C55582CED11A62CD892C0003F2A;20.05.2025;14;1540.28
AC10BF65A0FFFE11F1557891FE693789;FC081C55582CED11A62CD892C0003F2A;20.05.2025;6;848.94
0D78B1557EE1EE114066106505006C4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;12;1298.88
A52F608D8EE1EE114066106505006C4A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;6;236.16
6081A055DF35DE11ADB310650500A1C8;FC081C55582CED11A62CD892C0003F2A;20.05.2025;4;585.56
D81F9491219FCE11ADB310650500E9B8;44673735EAF46E11B7B78A650500BC08;20.05.2025;-50;-14059
EC5C8E76CD456E11B7B78A650500BC08;44673735EAF46E11B7B78A650500BC08;20.05.2025;3;2185.5
68C24747CD456E11B7B78A650500BC08;44673735EAF46E11B7B78A650500BC08;20.05.2025;3;2027.76
A8C24747CD456E11B7B78A650500BC08;44673735EAF46E11B7B78A650500BC08;20.05.2025;3;3469.8
C8C24747CD456E11B7B78A650500BC08;44673735EAF46E11B7B78A650500BC08;20.05.2025;3;977.85
E8C24747CD456E11B7B78A650500BC08;44673735EAF46E11B7B78A650500BC08;20.05.2025;3;1680.78
B55D58813E456E11B7B78A650500BC08;44673735EAF46E11B7B78A650500BC08;20.05.2025;8;3604.88
845AF0CF2D456E11B7B78A650500BC08;44673735EAF46E11B7B78A650500BC08;20.05.2025;24;527.04
0AE4B5203D456E11B7B78A650500BC08;44673735EAF46E11B7B78A650500BC08;20.05.2025;48;1882.56
4AE4B5203D456E11B7B78A650500BC08;44673735EAF46E11B7B78A650500BC08;20.05.2025;36;2175.84
6AE4B5203D456E11B7B78A650500BC08;44673735EAF46E11B7B78A650500BC08;20.05.2025;12;935.52
C76EC99C2D456E11B7B78A650500BC08;44673735EAF46E11B7B78A650500BC08;20.05.2025;12;2972.04
A0E41C952D456E11B7B78A650500BC08;44673735EAF46E11B7B78A650500BC08;20.05.2025;30;4157.4
C6CA0CF52D456E11B7B78A650500BC08;44673735EAF46E11B7B78A650500BC08;20.05.2025;50;10238
E6CA0CF52D456E11B7B78A650500BC08;44673735EAF46E11B7B78A650500BC08;20.05.2025;20;5485.8
A9FB3A072E59BE118772106505003959;44673735EAF46E11B7B78A650500BC08;20.05.2025;120;5702.4
B498617997639E11554010650500CC3B;44673735EAF46E11B7B78A650500BC08;20.05.2025;-10;-1592
532BAA22B4A20F114EF7A826072BDA89;44673735EAF46E11B7B78A650500BC08;20.05.2025;-20;-4362
55D2725AFEE9AE11BE2110650500AD4A;44673735EAF46E11B7B78A650500BC08;20.05.2025;-2;-3310.6
6D9C25C5A1088E11F243BB6505009D3B;44673735EAF46E11B7B78A650500BC08;20.05.2025;-2;-640
B498617997639E11554010650500CC3B;44673735EAF46E11B7B78A650500BC08;20.05.2025;10;1592
532BAA22B4A20F114EF7A826072BDA89;44673735EAF46E11B7B78A650500BC08;20.05.2025;20;4362
55D2725AFEE9AE11BE2110650500AD4A;44673735EAF46E11B7B78A650500BC08;20.05.2025;2;3310.6
6D9C25C5A1088E11F243BB6505009D3B;44673735EAF46E11B7B78A650500BC08;20.05.2025;2;640
4A059E5A40C0EE11406610650500DA4A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-6;-704.29
E8D06E733208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-5;-8610.86
8462362D2208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-4;-7661.25
96D2DFEE4208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-6;-12333.59
BB71D0EA4208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-3;-6166.79
36EF5FDC4208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-3;-6166.79
0DC9FD3045A3EE11B1AD10650500E6EA;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-10;-13701.06
B37B5054AED8BE118772106505009859;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-10;-6545.31
5136B4D8AED8BE118772106505009859;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-4;-2959.05
B9C99CE964DAED11A62CD892C0003F2A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-4;-3129.51
B5C1FE687853EE11B1AD1065050086EA;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-10;-10036.21
CBD1FE687853EE11B1AD1065050086EA;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-7;-8883.19
87A1914AA2CAED11A62CD892C0003F2A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-10;-7911.19
395DC3EEFA12DE11ADB3106505008DB8;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-4;-10919.29
395DC3EEFA12DE11ADB3106505008DB8;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-6;-16378.94
10C142960BF3DE11ADB310650500EFB8;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-10;-10389.52
A662BE8A6208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-6;-3928.87
C7D1E8C76208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-6;-3928.87
37AD2D896208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-6;-3928.87
015A49956208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-6;-5150.72
5F399F006208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-6;-4896.08
F0C806846208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-5;-4292.26
F0C806846208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-1;-858.45
4A059E5A40C0EE11406610650500DA4A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;6;704.29
E8D06E733208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;5;8610.86
8462362D2208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;4;7661.25
96D2DFEE4208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;6;12333.59
BB71D0EA4208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;3;6166.79
36EF5FDC4208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;3;6166.79
0DC9FD3045A3EE11B1AD10650500E6EA;B0BDDED34CC83E11052F6792C000B249;20.05.2025;10;13701.06
B37B5054AED8BE118772106505009859;B0BDDED34CC83E11052F6792C000B249;20.05.2025;10;6545.31
5136B4D8AED8BE118772106505009859;B0BDDED34CC83E11052F6792C000B249;20.05.2025;4;2959.05
B9C99CE964DAED11A62CD892C0003F2A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;4;3129.51
B5C1FE687853EE11B1AD1065050086EA;B0BDDED34CC83E11052F6792C000B249;20.05.2025;10;10036.21
CBD1FE687853EE11B1AD1065050086EA;B0BDDED34CC83E11052F6792C000B249;20.05.2025;7;8883.19
87A1914AA2CAED11A62CD892C0003F2A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;10;7911.19
395DC3EEFA12DE11ADB3106505008DB8;B0BDDED34CC83E11052F6792C000B249;20.05.2025;4;10919.29
395DC3EEFA12DE11ADB3106505008DB8;B0BDDED34CC83E11052F6792C000B249;20.05.2025;6;16378.94
10C142960BF3DE11ADB310650500EFB8;B0BDDED34CC83E11052F6792C000B249;20.05.2025;10;10389.52
A662BE8A6208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;6;3928.87
C7D1E8C76208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;6;3928.87
37AD2D896208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;6;3928.87
015A49956208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;6;5150.72
5F399F006208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;6;4896.08
F0C806846208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;5;4292.26
F0C806846208DE11C84610650500607A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;1;858.45
70FE3058512ECE11ADB310650500F7B8;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-96;-6416.72
9E4D455DE0CAED11A62CD892C0003F2A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-24;-3444.72
7002AE3A2A6BFE111280106505000919;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-20;-1337.64
5F27FDFE87DC6E11B7B78A650500BC08;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-80;-4572.79
FD744D7F12EC6E11B7B78A650500BC08;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-10;-429.92
F8A4EF19E4F8AE11BE21106505006C4A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-24;-2627.04
969109160EDEFE11F1557891FE69D589;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-3;-244.08
F1C5B32599DDCE11ADB31065050097B8;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-36;-2827.07
0D35F61FA0CAED11A62CD892C0003F2A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-24;-3688.32
B9F223E5791C6E11B7B78A650500BC08;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-6;-767.16
D0DB4AD961CAED11A62CD892C0003F2A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;-24;-2016.39
70FE3058512ECE11ADB310650500F7B8;B0BDDED34CC83E11052F6792C000B249;20.05.2025;96;6416.72
9E4D455DE0CAED11A62CD892C0003F2A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;24;3444.72
7002AE3A2A6BFE111280106505000919;B0BDDED34CC83E11052F6792C000B249;20.05.2025;20;1337.64
5F27FDFE87DC6E11B7B78A650500BC08;B0BDDED34CC83E11052F6792C000B249;20.05.2025;80;4572.79
FD744D7F12EC6E11B7B78A650500BC08;B0BDDED34CC83E11052F6792C000B249;20.05.2025;10;429.92
F8A4EF19E4F8AE11BE21106505006C4A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;24;2627.04
969109160EDEFE11F1557891FE69D589;B0BDDED34CC83E11052F6792C000B249;20.05.2025;3;244.08
F1C5B32599DDCE11ADB31065050097B8;B0BDDED34CC83E11052F6792C000B249;20.05.2025;36;2827.07
0D35F61FA0CAED11A62CD892C0003F2A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;24;3688.32
B9F223E5791C6E11B7B78A650500BC08;B0BDDED34CC83E11052F6792C000B249;20.05.2025;6;767.16
D0DB4AD961CAED11A62CD892C0003F2A;B0BDDED34CC83E11052F6792C000B249;20.05.2025;24;2016.39
4B5E7A9937C4EE11B1AD1065050058EA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-8;-4820.88
D564E44AC336AE11BE2110650500E84A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-9;-7864.31
D564E44AC336AE11BE2110650500E84A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-9;-7591.22
021C028040CAED11A62CD892C0003F2A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-6;-10538.9
AED065C0875AFE11128010650500E819;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-15;-2385.38
C2203770B4EDDE11406610650500174A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-2;-737.16
9FF706407592FE1191EE106505002DB9;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-10;-2202.8
60D8573CA0FE5E1142D58A6505006D08;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-4;-3043.33
897D3C0E2884EE11B1AD1065050008EA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-10;-2469.8
98E89FA69264EE11B1AD10650500D7EA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-2;-721.42
3CC764FABCDFCE11ADB3106505005AB8;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-24;-4294.31
2F3AD284FCCE6E11B7B78A6505008D08;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-11;-2426.05
B88DCB4E6BB6EE1191EE1065050076B9;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-10;-2474.85
442DA4BB10CAED11A62CD892C0003F2A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-10;-3103.96
DECD250DE8099E11525010650500994A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-15;-4453.44
C3A27F630AA07E11B7B78A650500CD08;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-6;-3422.23
9356F6FD84C2FE1191EE106505006DB9;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-3;-5203.28
D3EAE09E58D00E11A4A96492C0002019;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-20;-4770.58
BF95A48F7B0FAE11BE2110650500245A;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-6;-5029.65
C262E539F1047E11B7B78A650500DD08;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-10;-1304.57
2B7E3AF4877EFE11F1557891FE695589;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-6;-4564.68
C4E9631F9CDFCE11ADB3106505005AB8;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-20;-2485.23
A89284BB701EEE1191EE1065050029B9;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-80;-6384
27F219A543F2EE11B1AD1065050006EA;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-10;-1672.3
92EADAAA57AACE11ADB31065050023B8;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-4;-2072.84
3395577398DFCE11ADB3106505005AB8;FC081C55582CED11A62CD892C0003F2A;20.05.2025;-2;-1126.9
